TIME,CPU,REAL_MB,VIRTUAL_MB
1.1920928955078125e-05,0.0,45.90234375,96.8671875
1.0012688636779785,0.0,45.90234375,96.8671875
2.0026869773864746,0.0,45.90234375,96.8671875
3.0044078826904297,0.0,45.90234375,96.8671875
4.006173849105835,1.0,45.90234375,96.8671875
5.007638931274414,0.0,45.90234375,96.8671875
6.009500026702881,0.0,45.90234375,96.8671875
7.011012077331543,0.0,45.90234375,96.8671875
8.01249384880066,0.0,45.90234375,96.8671875
9.0139799118042,0.0,45.90234375,96.8671875
10.015374898910522,0.0,45.90234375,96.8671875
11.017149925231934,1.0,45.90234375,96.8671875
12.019291877746582,43.9,47.80078125,98.90625
13.020787954330444,70.9,48.0546875,99.0390625
14.02148699760437,71.0,48.0546875,99.0390625
15.022813081741333,70.9,48.0546875,99.0390625
16.024366855621338,67.9,48.0546875,99.0390625
17.02580499649048,68.9,48.0546875,99.0390625
18.026977062225342,60.9,48.0546875,99.0390625
19.028318881988525,52.9,48.30859375,99.0390625
20.031100034713745,47.9,48.30859375,99.0390625
21.033094882965088,47.9,48.30859375,99.0390625
22.035104990005493,47.9,48.30859375,99.0390625
23.0367648601532,53.9,49.85546875,100.68359375
24.039100885391235,59.9,49.85546875,100.68359375
25.040422916412354,56.9,49.85546875,100.68359375
26.041533946990967,49.9,49.85546875,100.68359375
27.043087005615234,43.9,51.0234375,102.0859375
28.047128915786743,39.8,51.0234375,102.0859375
29.048588037490845,36.9,51.0234375,102.0859375
30.049514055252075,38.0,51.0234375,102.0859375
31.051118850708008,45.9,52.203125,103.23046875
32.052435874938965,42.9,52.203125,103.23046875
33.05348801612854,40.0,52.203125,103.23046875
34.054858922958374,39.9,52.203125,103.23046875
35.05627703666687,44.9,54.0078125,104.8828125
36.05748391151428,40.0,54.0078125,104.8828125
37.058873891830444,40.9,54.0078125,104.8828125
38.060301065444946,52.9,54.0078125,104.8828125
39.06181597709656,54.9,57.1640625,108.11328125
40.0636670589447,49.9,57.1640625,108.11328125
41.065284967422485,43.9,57.1640625,108.11328125
42.06666398048401,43.9,57.1640625,108.11328125
43.07117795944214,45.8,59.20703125,110.0078125
44.07247805595398,47.9,59.20703125,110.0078125
45.07352590560913,37.0,59.20703125,110.0078125
46.07512402534485,44.9,59.20703125,110.0078125
47.07925605773926,49.8,58.95703125,109.7578125
48.08062195777893,38.9,58.95703125,109.7578125
49.08155298233032,40.0,58.7734375,109.5078125
50.08319306373596,38.9,58.7734375,109.5078125
51.08509087562561,47.9,58.7734375,109.7578125
52.08657693862915,38.9,58.7734375,109.7578125
53.09170198440552,39.8,58.7734375,109.7578125
54.093579053878784,43.9,58.7734375,109.7578125
55.09494185447693,51.9,63.59375,114.51171875
56.09677600860596,37.9,63.59375,114.51171875
57.09794592857361,39.0,63.59375,114.51171875
58.09938406944275,38.9,63.59375,114.51171875
59.10075092315674,46.9,63.5859375,114.26171875
60.10148000717163,41.0,63.5859375,114.26171875
61.10337805747986,43.9,63.5859375,114.26171875
62.10468888282776,41.9,63.5859375,114.26171875
63.10548996925354,49.0,65.94921875,116.80859375
64.10715389251709,40.9,65.94921875,116.80859375
65.10851693153381,38.9,65.94921875,116.80859375
66.1094958782196,39.0,65.94921875,116.80859375
67.11110091209412,53.9,66.3515625,117.30859375
68.11282300949097,47.9,66.3515625,117.30859375
69.11351799964905,41.0,66.3515625,117.30859375
70.11505699157715,44.9,66.3515625,117.30859375
71.11666893959045,53.9,70.15234375,121.14453125
72.11747193336487,47.0,70.140625,120.89453125
73.11888194084167,38.9,70.140625,120.89453125
74.12025094032288,43.9,70.140625,120.89453125
75.12146401405334,55.9,72.54296875,123.3359375
76.12305498123169,47.9,72.29296875,123.0859375
77.12458801269531,40.9,72.29296875,123.0859375
78.12556886672974,45.0,72.29296875,123.0859375
79.1268630027771,54.9,72.31640625,123.0859375
80.1283450126648,42.9,72.31640625,123.0859375
81.12946391105652,37.0,71.31640625,122.0859375
82.13120198249817,41.9,71.31640625,122.0859375
83.13266801834106,51.9,71.125,121.8359375
84.13345694541931,42.0,71.125,121.8359375
85.13482308387756,42.9,71.125,121.8359375
86.13625693321228,36.9,71.125,121.8359375
87.13747787475586,55.9,71.64453125,122.5859375
88.13880705833435,40.9,71.64453125,122.5859375
89.14006495475769,36.0,71.64453125,122.5859375
90.14147901535034,39.9,71.64453125,122.5859375
91.1430299282074,61.9,77.0703125,127.875
92.1443738937378,51.9,77.0703125,127.875
93.14549088478088,38.0,77.0703125,127.875
94.14691305160522,35.9,77.0703125,127.875
95.14840793609619,57.9,77.3359375,128.125
96.14952206611633,35.0,77.3359375,128.125
97.15082502365112,37.0,77.3359375,128.125
98.15127897262573,36.0,77.3359375,128.125
99.15260696411133,55.9,77.6015625,128.375
100.15549302101135,41.9,77.6015625,128.375
101.15706205368042,45.9,77.6015625,128.375
102.15860605239868,34.9,77.6015625,128.375
103.16019105911255,59.9,78.30078125,129.125
104.16154885292053,37.9,78.05078125,128.875
105.16305685043335,36.9,78.05078125,128.875
106.16470193862915,35.9,78.05078125,128.875
107.1656539440155,59.9,78.0625,128.875
108.16694188117981,38.9,78.0625,128.875
109.16865301132202,47.9,77.8125,128.625
110.16947102546692,39.0,77.8125,128.625
111.17134690284729,58.9,78.1796875,128.875
112.17268586158752,36.0,78.1796875,128.875
113.17390990257263,37.0,77.9296875,128.625
114.17523503303528,35.9,77.9296875,128.625
115.17971706390381,66.7,84.01953125,134.9375
116.18149185180664,35.9,84.01953125,134.9375
117.18275189399719,37.0,84.01953125,134.9375
118.18447494506836,49.9,84.01953125,134.9375
119.18552494049072,65.9,84.0703125,134.9375
120.18729496002197,35.9,84.0703125,134.9375
121.18887305259705,36.9,84.0703125,134.9375
122.18980503082275,37.0,84.0703125,134.9375
123.19127202033997,64.9,84.484375,135.1875
124.19258689880371,36.0,83.984375,134.6875
125.19349098205566,37.0,83.984375,134.6875
126.19540596008301,36.9,83.984375,134.6875
127.19692087173462,77.9,84.90625,135.6875
128.19748091697693,41.0,84.90625,135.6875
129.1988708972931,38.9,84.90625,135.6875
130.20021986961365,35.0,84.90625,135.6875
131.20146203041077,66.9,85.25,136.1875
132.2028739452362,35.0,85.25,136.1875
133.20443105697632,36.9,85.25,136.1875
134.205463886261,38.0,85.25,136.1875
135.20699286460876,69.9,85.9140625,136.6875
136.20880103111267,46.9,85.9140625,136.6875
137.2097339630127,46.0,85.734375,136.4375
138.2111918926239,38.9,85.734375,136.4375
139.21271586418152,69.9,83.49609375,134.16015625
140.21350002288818,39.0,83.49609375,134.16015625
141.21516299247742,35.9,83.49609375,134.16015625
142.21650385856628,36.9,83.49609375,134.16015625
143.21762585639954,66.9,83.99609375,134.66015625
144.21899604797363,38.9,83.99609375,134.66015625
145.22044897079468,37.9,83.74609375,134.41015625
146.22171592712402,53.9,83.49609375,134.16015625
147.22306299209595,68.9,83.765625,134.66015625
148.22446703910828,38.9,83.765625,134.66015625
149.22551608085632,37.0,83.515625,134.41015625
150.22692203521729,39.9,83.515625,134.41015625
151.22881293296814,68.9,83.140625,133.91015625
152.22963404655457,38.0,83.140625,133.91015625
153.2309968471527,36.0,83.140625,133.91015625
154.23240089416504,37.9,82.890625,133.66015625
155.23361897468567,77.9,83.49609375,134.16015625
156.2353549003601,44.9,82.99609375,133.66015625
157.23670387268066,34.0,82.99609375,133.66015625
158.23764991760254,37.0,82.99609375,133.66015625
159.23906803131104,71.9,83.67578125,134.41015625
160.2403769493103,37.0,83.67578125,134.41015625
161.24152398109436,36.0,83.67578125,134.41015625
162.24348998069763,34.9,83.67578125,134.41015625
163.24482607841492,74.9,88.56640625,139.55859375
164.24747896194458,38.9,88.56640625,139.55859375
165.2488100528717,48.9,88.56640625,139.55859375
166.24947094917297,35.0,88.56640625,139.55859375
167.25099086761475,75.9,88.7734375,139.55859375
168.25241208076477,35.9,88.7734375,139.55859375
169.25351405143738,38.0,88.7734375,139.55859375
170.25484085083008,35.0,88.5234375,139.30859375
171.25642085075378,78.9,97.40625,148.2109375
172.2575318813324,34.0,97.15625,147.9609375
173.25904297828674,36.9,96.40625,147.2109375
174.26041197776794,49.9,96.40625,147.2109375
175.26169085502625,77.9,97.19921875,147.9609375
176.26380586624146,35.9,97.19921875,147.9609375
177.26519298553467,36.0,96.44921875,147.2109375
178.2665400505066,35.9,96.44921875,147.2109375
179.26796984672546,77.9,96.73828125,147.4609375
180.26952004432678,36.9,96.23828125,146.9609375
181.27144598960876,35.9,96.23828125,146.9609375
182.27293705940247,33.0,96.23828125,146.9609375
183.27350497245789,80.0,93.27734375,144.0625
184.27559399604797,50.9,93.27734375,144.0625
185.27737498283386,36.9,93.27734375,144.0625
186.27903699874878,37.9,93.27734375,144.0625
187.2807080745697,78.9,94.3359375,145.0625
188.28185296058655,37.0,93.8359375,144.5625
189.28358697891235,36.9,93.8359375,144.5625
190.28504586219788,35.9,93.8359375,144.5625
191.2871379852295,80.8,104.69921875,155.5625
192.28848505020142,38.9,94.74609375,145.5625
193.28949189186096,42.0,94.74609375,145.5625
194.29110407829285,42.9,94.74609375,145.5625
195.29250693321228,78.9,95.0234375,145.8125
196.2935130596161,38.0,95.0234375,145.8125
197.29527187347412,35.9,94.5234375,145.3125
198.29688906669617,35.9,94.5234375,145.3125
199.30297994613647,82.5,96.07421875,146.8125
200.30434584617615,41.9,94.6875,145.5625
201.3055238723755,35.0,94.6875,145.5625
