TIME,CPU,REAL_MB,VIRTUAL_MB
1.2874603271484375e-05,0.0,45.765625,96.875
1.0011110305786133,0.0,45.765625,96.875
2.0025548934936523,1.0,45.765625,96.875
3.0039069652557373,0.0,45.765625,96.875
4.005427837371826,1.0,45.765625,96.875
5.007081031799316,0.0,45.765625,96.875
6.008412837982178,1.0,45.765625,96.875
7.0097668170928955,0.0,45.765625,96.875
8.011065006256104,1.0,45.765625,96.875
9.012720823287964,0.0,45.765625,96.875
10.014246940612793,1.0,45.765625,96.875
11.016011953353882,0.0,45.765625,96.875
12.017391920089722,1.0,45.765625,96.875
13.020100831985474,17.0,47.50390625,98.52734375
14.089932918548584,72.0,48.01953125,99.0390625
15.091169834136963,72.9,48.01953125,99.0390625
16.092614889144897,71.9,48.01953125,99.0390625
17.093953847885132,70.9,48.01953125,99.0390625
18.095188856124878,68.9,48.01953125,99.0390625
19.095947980880737,68.9,48.01953125,99.0390625
20.097376823425293,53.9,48.01953125,99.0390625
21.098055839538574,47.0,48.01953125,99.0390625
22.099395990371704,50.9,48.27734375,99.2890625
23.100877046585083,47.9,49.05078125,100.046875
24.101688861846924,49.0,50.828125,101.95703125
25.10533094406128,59.8,51.0859375,102.0859375
26.105695962905884,65.0,51.0859375,102.0859375
27.107085943222046,55.9,51.0859375,102.0859375
28.108459949493408,41.9,51.0859375,102.0859375
29.10968589782715,40.0,51.0859375,102.0859375
30.110991954803467,41.9,52.11328125,103.23046875
31.11226987838745,39.9,51.8984375,102.98046875
32.11346983909607,43.9,51.8984375,102.98046875
33.114115953445435,45.0,52.41015625,103.609375
34.115922927856445,45.9,54.5703125,105.6484375
35.1172878742218,42.9,54.5703125,105.6484375
36.11805582046509,44.0,54.5703125,105.6484375
37.11939096450806,43.9,54.5703125,105.6484375
38.12082386016846,44.9,54.5703125,105.6484375
39.12172889709473,47.0,56.6328125,107.82421875
40.12302088737488,53.9,56.49609375,107.57421875
41.12457585334778,57.9,56.49609375,107.57421875
42.12575387954712,56.9,56.49609375,107.57421875
43.12704682350159,51.9,57.5234375,108.71875
44.12863492965698,55.9,57.4296875,108.46875
45.129838943481445,44.9,57.4296875,108.46875
46.13121294975281,51.9,58.69921875,109.61328125
47.13264298439026,42.9,58.69921875,109.61328125
48.13367700576782,45.0,58.69921875,109.61328125
49.135401010513306,45.9,58.53125,109.36328125
50.13669395446777,49.9,58.53125,109.36328125
51.13803195953369,46.9,60.73828125,111.66796875
52.13937497138977,46.9,61.28125,112.16796875
53.14084982872009,46.9,61.28125,112.16796875
54.141669034957886,50.0,61.03125,111.91796875
55.14314794540405,43.9,62.3359375,113.3125
56.14461302757263,48.9,63.34765625,114.34375
57.14584398269653,47.9,64.32421875,115.359375
58.14730191230774,51.9,65.2265625,116.359375
59.148988008499146,50.9,64.46484375,115.359375
60.15085792541504,48.9,65.46484375,116.609375
61.151423931121826,49.0,64.9609375,115.859375
62.152868032455444,48.9,65.82421875,116.875
63.15774083137512,48.8,65.57421875,116.625
64.16085386276245,48.8,65.57421875,116.625
65.16176199913025,50.0,65.75390625,116.875
66.17088294029236,51.5,65.50390625,116.625
67.18085289001465,54.5,65.37109375,116.375
68.19090294837952,50.5,65.37109375,116.375
69.19245386123657,54.9,65.25390625,116.125
70.19387102127075,51.9,65.00390625,116.125
71.20084691047668,55.6,70.6171875,121.82421875
72.21091794967651,50.5,71.4609375,122.4609375
73.21211290359497,57.9,70.0234375,121.08984375
74.21355390548706,51.9,71.62109375,122.61328125
75.21821594238281,60.7,71.12109375,122.11328125
76.21958303451538,52.9,71.0703125,122.11328125
77.2208240032196,56.9,71.0703125,122.11328125
78.23086285591125,54.5,72.78125,123.86328125
79.23121500015259,59.0,72.765625,123.86328125
80.23235893249512,52.9,73.078125,124.12890625
81.23811483383179,55.7,72.078125,123.12890625
82.24084782600403,53.9,72.33984375,123.37890625
83.25082898139954,56.4,76.24609375,127.296875
84.26085901260376,55.4,72.6953125,123.546875
85.26176190376282,57.0,73.515625,124.5546875
86.26214504241943,55.0,72.765625,124.0546875
87.2674629688263,54.7,73.01953125,124.0546875
88.27068901062012,51.8,72.8515625,123.8046875
89.2722179889679,54.9,76.4375,127.5546875
90.27552700042725,52.8,73.6640625,124.5546875
91.28091096878052,53.7,72.92578125,123.8046875
92.29086494445801,54.5,73.953125,125.0546875
93.30085182189941,56.4,72.67578125,123.5546875
94.30612301826477,57.7,78.8203125,129.96484375
95.30726599693298,56.9,74.84765625,125.96484375
96.30858397483826,55.9,75.109375,126.21484375
97.30968499183655,55.9,80.53515625,131.49609375
98.31082201004028,57.9,76.0390625,126.99609375
99.32104396820068,54.4,79.22265625,130.24609375
100.33088803291321,59.4,75.91796875,126.74609375
101.33212804794312,56.9,75.6796875,126.49609375
102.33744287490845,60.7,83.484375,134.55078125
103.34088492393494,65.8,78.79296875,129.80859375
104.35096383094788,58.4,79.76953125,131.05859375
105.3514358997345,57.0,82.96484375,133.80859375
106.35265398025513,55.9,78.96484375,129.80859375
107.35993695259094,55.6,79.0625,130.05859375
108.3611409664154,55.9,78.90234375,129.80859375
109.37086796760559,55.5,83.78515625,134.80859375
110.38082599639893,58.4,80.40625,131.33203125
111.38171100616455,58.9,80.1953125,131.08203125
112.39087581634521,57.5,83.05078125,134.33203125
113.3924298286438,64.9,81.7265625,132.61328125
114.40100002288818,69.4,80.56640625,131.61328125
115.4018280506134,67.9,81.13671875,132.11328125
116.41087484359741,61.4,84.26953125,135.36328125
117.41342401504517,64.8,81.00390625,131.86328125
118.41488790512085,59.9,81.26953125,132.36328125
119.46376991271973,56.3,81.47265625,132.5
120.46506690979004,57.9,81.2265625,132.25
121.4709038734436,63.6,82.25390625,133.25
122.48084998130798,63.4,82.3515625,133.25
123.48174691200256,60.9,82.82421875,133.75
124.483402967453,62.9,81.484375,132.5
125.48531198501587,60.9,81.96484375,133.0
126.48568201065063,63.0,82.515625,133.5
127.48697686195374,66.9,81.86328125,132.75
128.48832392692566,69.9,82.3046875,133.25
129.4935278892517,61.7,81.5625,132.5
130.49475383758545,65.9,81.8984375,133.0
131.50093698501587,63.6,83.40234375,134.5
132.5018448829651,64.9,81.6171875,132.5
133.50292897224426,60.9,80.375,131.5
134.50476694107056,63.9,79.40234375,130.33203125
135.50625681877136,58.9,79.9296875,130.83203125
136.5069408416748,67.0,93.0234375,144.27734375
137.5080008506775,62.9,84.6640625,135.77734375
138.50921392440796,65.9,85.00390625,136.02734375
139.50999689102173,60.0,84.41796875,135.52734375
140.51140904426575,64.9,84.26953125,135.27734375
141.52084684371948,66.4,87.6484375,138.77734375
142.52181482315063,76.9,83.9453125,135.02734375
143.5232229232788,63.9,84.1171875,135.02734375
144.52495503425598,64.9,84.484375,135.52734375
145.53114700317383,63.6,88.13671875,139.27734375
146.53321504592896,65.9,84.46484375,135.52734375
147.54085898399353,65.5,85.5078125,136.52734375
148.5508689880371,65.3,87.40625,138.52734375
149.55278086662292,69.9,88.55859375,139.703125
150.55781984329224,62.7,88.05859375,139.203125
151.56084489822388,65.8,86.99609375,137.953125
152.57084798812866,64.4,86.5703125,137.703125
153.57860493659973,67.5,87.54296875,138.703125
154.5801739692688,64.9,86.75,137.703125
155.58153295516968,65.9,86.54296875,137.453125
156.59085392951965,69.4,89.3828125,140.453125
157.60086798667908,78.2,87.03515625,137.953125
