Row,RX,TX
167,1125148,44838
168,1131720,109590
169,1144354,34414
170,1137313,33696
171,1157172,49648
172,1152934,39084
173,1155778,31790
174,1212184,94446
175,1096330,43956
176,1258070,18756
177,1164934,55820
178,1163088,25224
179,1080174,62664
180,1163580,42824
181,1193948,17854
182,1156430,29622
183,1152856,46848
184,1173822,117828
185,1168998,24132
186,1162498,20342
187,1159154,26906
188,1159142,49344
189,1167780,44758
190,1144032,96276
191,1175346,34546
192,1173596,33676
193,1180196,18272
194,1173084,34126
195,1200520,33570
196,1184696,32898
197,1191293,37354
198,1178230,23272
199,1196964,29358
200,1224180,28582
201,1198144,43674
202,1179628,43918
203,1187328,21922
204,1197534,60218
205,1195506,32374
206,1197828,50822
207,1200528,40658
208,1178444,40548
209,1191552,31289
210,1188064,45282
211,1210794,19646
212,1185664,23562
213,1200854,24090
214,1190616,42570
215,1185084,32112
216,1184194,24548
217,1187856,36668
218,1206830,18282
219,1206310,32392
220,1203474,42934
221,1196452,33350
222,1206204,27200
223,1216486,16354
224,1210232,37134
225,1205468,23924
226,1220612,25032
227,1215896,25286
228,1209316,27008
229,1213750,38892
230,1212000,35866
231,1219880,19786
232,1224070,31408
233,1222086,19420
234,1228318,21528
235,1217338,17606
236,1230337,15198
237,1196904,19534
238,1223396,36214
239,1230708,18460
240,1269022,30288
241,1305214,18808
242,1241932,21342
243,1224348,23506
244,1320920,72734
245,1125426,17862
246,1229126,55512
247,1239516,30570
248,1164240,16434
249,1105866,29518
250,1242360,16974
251,1214646,27360
252,1217684,16318
253,129010,36094
254,1220993,18464
255,1225728,22102
256,1232776,30172
257,1294974,34386
258,1236044,17986
259,1317968,31582
260,1338156,18760
261,1249610,35222
262,1214918,17052
263,285926,19046
264,1223524,25864
265,1225002,15818
266,1226451,23088
267,1237397,17076
268,1230634,27700
269,1224490,16568
270,1235797,16672
271,1221200,28906
272,1304632,16934
273,1296900,29064
274,1310448,16158
275,1229352,19280
276,1237240,16754
277,1225274,28992
278,1230958,16238
279,1224736,16854
280,1338536,16728
281,1226574,27768
282,1138494,16226
283,1130200,36604
284,1229434,19272
285,1236522,18730
286,1232868,27998
287,1353378,17278
288,1129168,28802
289,1332992,20060
290,1224212,19386
291,1308566,28476
292,1238260,17808
293,1276604,17062
294,1255238,22818
295,1231808,17034
296,1360460,17916
297,1346408,32324
298,1231956,47694
299,1268738,16894
300,1177648,28674
301,1245964,15242
302,1245802,15864
303,1327046,18460
304,1141000,15152
305,1150860,19522
306,1254720,19538
307,1256464,16920
308,1307254,15856
309,554854,31746
310,1248724,14030
311,1251122,20326
312,1262746,18488
313,1254210,16318
314,1258720,29630
315,1257092,39376
316,1199662,21380
317,1224640,20306
318,1137750,28646
319,1167378,28630
320,1153634,41402
321,1151628,17088
322,1265364,16514
323,1291404,18524
324,1159902,14262
325,580838,25110
326,1271686,40218
327,1264918,24342
328,1258958,21414
329,1269226,19000
330,1262488,19840
331,1350290,58934
332,250662,20974
333,1263430,29952
334,1260636,16048
335,1268752,14422
336,1305170,27682
337,1191758,26560
338,1375178,21052
339,1189218,21044
340,1270294,17506
341,1345186,21034
342,1189526,48420
343,1314416,15548
344,1939319,44572
345,1272814,20494
346,1272516,18358
347,1212506,52904
348,1211162,19350
349,1159968,21324
350,1313124,19754
351,1373760,32088
352,1269056,14274
353,1275252,44076
354,1158374,36220
355,1255916,20194
356,1199164,17952
357,1022190,22202
358,1284728,27180
359,1263232,16284
360,1272564,20318
361,1252548,11898
362,1131408,19658
363,1276746,12722
364,1268940,30560
365,1263040,19926
366,1264206,18992
367,1177644,20560
368,1327722,24570
369,111588,49390
370,1267606,21454
371,1270935,15342
372,1161970,16384
373,1262092,18360
374,1292770,42170
375,1264246,19320
376,1264450,14098
377,1049942,16828
378,1265086,19656
379,1284374,16372
380,1289134,41082
381,1261460,20038
382,1114278,21898
383,1263268,20806
384,1261050,19300
385,1213374,25330
386,1206624,31648
387,1360410,15746
388,1266302,18108
389,334750,12814
390,1278910,21788
391,1267812,28870
392,1159398,20386
393,1226786,19186
394,253268,19640
395,1267342,21884
396,1187210,26828
397,1194124,21522
398,1040014,21086
399,1263038,7736
400,1191442,25456
401,1228730,21546
402,1260516,21810
403,1262770,5510
404,1274034,21278
405,1218794,21164
406,1267994,24472
407,1161842,35202
408,1266804,23238
409,1266092,15116
410,899020,17526
411,701766,17570
412,1262234,12030
413,1261500,22488
414,1260038,16488
415,1265410,21368
416,1234146,17990
417,1203834,27318
418,1224710,29550
419,1172010,19820
420,900580,26152
421,1266084,10984
422,1224464,28332
423,1267562,22156
424,1253606,25706
425,1254056,23380
426,943008,20788
427,1265450,16182
428,1279548,23530
429,1263666,20226
430,1259272,18466
431,1148914,16952
432,1229124,17496
433,1337976,18024
434,1380702,20538
435,1370516,32330
436,1247930,32272
437,1147724,28638
438,1262780,21230
439,235366,22326
440,1265734,23602
441,1268014,23576
442,1276774,16878
443,1250280,16058
444,1273614,19642
445,1267666,14468
446,1264908,24584
447,1298992,15016
448,1274030,21342
449,1096034,18896
450,1175804,16120
451,1266242,16784
452,1271624,16980
453,1269596,16324
454,1273494,16410
455,1324042,15836
456,932242,15348
457,1270819,19484
458,1156176,19426
459,1278968,20718
460,1254132,17320
461,1159666,18652
462,1269564,21202
463,1238472,27340
464,1252110,18894
465,1153942,32374
466,1269258,16740
467,1297150,19098
468,1211170,13974
469,1352408,33880
470,1134358,16312
471,552416,29302
472,1276234,22472
473,1274369,30172
474,1275914,27230
475,1312042,23182
476,1231576,21090
477,1267640,22720
478,1218574,16344
479,1289416,19360
480,1263336,16558
481,374240,16560
482,1272088,18638
483,1303744,21232
484,1312366,19896
485,1098504,15996
486,1270278,17068
487,1277894,21108
488,1265298,21734
489,1186996,24010
490,963436,21612
491,1281012,21050
492,1280100,21452
493,1259662,19752
494,1158510,19810
495,1278376,20660
496,1281800,17534
497,1343022,20174
498,1290330,18224
499,1097738,21564
500,1241404,22864
501,1354982,18522
502,1160404,19326
503,1345144,20922
504,1284097,18796
505,1273397,23116
506,1074665,22412
507,1286444,24784
508,1276534,20408
509,1158171,17494
510,1196626,33246
511,1131546,29760
512,1282562,17344
513,1209302,25238
514,1312690,18198
515,1225446,20166
516,1234008,20024
517,1221108,19438
518,1140648,25498
519,850882,16638
520,1251490,23202
521,1291266,19510
522,1165054,21956
523,877430,18292
524,1276982,22430
525,1281812,17016
526,815954,19614
527,1163588,7774
528,1366339,20692
529,1176224,23454
530,165115,16386
531,1158698,24156
532,241316,24048
533,1170640,25412
534,1284336,19148
535,1203386,27510
536,1280714,9526
537,1288358,21138
538,1271947,22710
539,1358168,18348
540,1166268,16708
541,1287186,8644
542,1289156,22788
543,1295854,21406
544,1172435,23546
545,1374202,17850
546,1286582,3522
547,1222146,19498
548,1157476,34418
549,1398656,43834
550,1293216,22666
551,730958,24244
552,1285722,24078
553,1218380,28052
554,1176600,21118
555,1415384,22348
556,1182568,35972
557,1289126,10538
558,1331346,22112
559,1290594,18344
560,1255654,20340
561,1274822,26228
562,1286752,16684
563,1287452,11590
564,1291668,22374
565,1169556,21188
566,1174178,26048
567,1292072,18052
568,1426444,26630
569,1147238,16530
570,673070,15988
571,1285276,22772
572,1288956,22754
573,1423272,21992
574,1300016,26818
575,1297904,18906
576,1259262,27084
577,1151574,17302
578,1290584,20312
579,1379154,22276
580,1294552,24852
581,1288660,23378
582,1208930,15810
583,1168186,17828
584,1065732,18048
585,1270114,24510
586,1264964,19846
587,1230284,18328
588,1265528,18434
589,1291566,19638
590,1411780,23304
591,1326714,21548
592,1294274,19010
593,1205836,17052
594,1291600,22924
595,1294510,26284
596,1384262,22100
597,1408078,23292
598,866788,24312
599,1289978,17102
