TIME,CPU,REAL_MB,VIRTUAL_MB
1.811981201171875e-05,0.0,45.59765625,97.46484375
1.0013179779052734,0.0,45.59765625,97.46484375
2.0028250217437744,0.0,45.59765625,97.46484375
3.003793954849243,0.0,45.59765625,97.46484375
4.005178928375244,0.0,45.59765625,97.46484375
5.006551027297974,0.0,45.59765625,97.46484375
6.010061025619507,0.0,45.59765625,97.46484375
7.011453151702881,0.0,45.59765625,97.46484375
8.012176036834717,0.0,45.59765625,97.46484375
9.013720035552979,0.0,45.59765625,97.46484375
10.015375137329102,0.0,45.59765625,97.46484375
11.017425060272217,0.0,45.59765625,97.46484375
12.01894998550415,1.0,45.59765625,97.46484375
13.01989197731018,4.0,46.3203125,97.96484375
14.021497964859009,68.9,47.5703125,98.98046875
15.022992134094238,71.9,47.828125,99.1171875
16.023795127868652,71.9,47.828125,99.1171875
17.02515411376953,68.9,47.828125,99.1171875
18.02649712562561,67.9,47.828125,99.1171875
19.027765035629272,63.9,47.828125,99.1171875
20.029757022857666,50.9,47.828125,99.1171875
21.031583070755005,49.9,47.828125,99.1171875
22.03311800956726,48.9,47.828125,99.1171875
23.03458595275879,49.9,48.859375,100.125
24.03579306602478,50.9,48.859375,100.125
25.037352085113525,54.9,48.859375,100.125
26.03855800628662,58.9,48.859375,100.125
27.039785146713257,52.9,48.859375,100.125
28.041136980056763,38.9,48.859375,100.125
29.042771100997925,41.9,48.859375,100.125
30.043761014938354,38.0,48.859375,100.125
31.04512906074524,36.9,48.859375,100.125
32.04668307304382,42.9,48.859375,100.125
33.04790115356445,44.9,53.12890625,104.21484375
34.049232006073,37.9,53.12890625,104.21484375
35.05071997642517,38.9,53.12890625,104.21484375
36.05202794075012,41.9,53.12890625,104.21484375
37.05344009399414,40.9,52.65625,103.71484375
38.05483603477478,40.9,52.65625,103.71484375
39.05579996109009,49.0,52.65625,103.71484375
40.05761098861694,51.9,52.65625,103.71484375
41.05923414230347,48.9,52.65625,103.71484375
42.05994510650635,53.0,52.65625,103.71484375
43.06150698661804,49.9,54.76953125,105.99609375
44.0631000995636,47.9,54.76953125,105.99609375
45.06423592567444,43.0,54.76953125,105.99609375
46.06562900543213,42.9,54.76953125,105.99609375
