Row,RX,TX
305,60024,84400
306,64766,94466
307,131406,110748
308,66030,104846
309,66170,94670
310,84792,99840
311,62988,97014
312,60788,99462
313,65584,86874
314,115898,119920
315,60012,101484
316,1473616,94658
317,58744,696
318,78144,94048
319,67078,98152
320,61610,99214
321,71688,95068
322,83852,184008
323,60774,107308
324,64846,94328
325,68318,106628
326,63736,93244
327,64358,100476
328,67002,99938
329,121892,27864
330,74160,175390
331,63062,92714
332,67852,100092
333,63226,109044
334,65224,98238
335,66988,102102
336,118554,102126
337,68314,118140
338,60968,95090
339,68672,96470
340,64088,98566
341,1598662,95158
342,45652,828
343,64492,100704
344,125124,99914
345,63928,111278
346,63334,101792
347,74000,106160
348,65956,96048
349,67562,93514
350,68136,101340
351,73912,201582
352,64768,103670
353,64058,99550
354,237200,8854
355,83410,66570
356,76554,89654
357,67530,98602
358,75802,102616
359,75654,209588
360,65212,102550
361,65974,100922
362,64762,112472
363,66514,99832
364,64178,98092
365,128900,105964
366,1683954,108710
367,33140,726
368,64364,97000
369,65618,102010
370,68098,106382
371,66934,101790
372,63966,96244
373,129730,111500
374,60114,111494
375,65456,100948
376,72300,101868
377,66346,92360
378,109892,99156
379,313008,3260
380,67542,51212
381,120226,122626
382,66314,101159
383,65270,97980
384,68160,108222
385,67286,97014
386,65134,100194
387,71556,98392
388,71310,207926
389,66292,96836
390,69320,94190
391,1229028,97364
392,35252,1224
393,64774,95276
394,66532,96190
395,70884,95272
396,73260,215670
397,62784,95710
398,66040,96302
399,61236,102922
400,64376,88184
401,63890,92694
402,67968,94718
403,793790,196638
404,245292,2526
405,62112,23208
406,63044,92270
407,69164,98838
408,62546,93128
409,61940,93942
410,64838,96662
411,88868,177878
412,63230,102380
413,66398,89786
414,65678,104834
415,63066,94786
416,605918,86484
417,57572,1488
418,83414,85838
419,129576,110786
420,75650,141966
421,69906,92782
422,63260,92504
423,63846,82454
424,65384,95046
425,114300,125500
426,81956,131452
427,70856,98216
428,1360356,93920
429,307482,1854
430,76580,29756
431,82016,87242
432,88356,100396
433,82980,213402
434,69086,126370
435,64266,105622
436,64170,93924
437,64022,99896
438,117328,103758
439,81202,146952
440,72584,107658
441,433738,75380
442,84760,1290
443,59130,102822
444,64640,96610
445,73514,100938
446,88348,207600
447,70730,136294
448,63148,106338
449,77592,94078
450,64450,102128
451,109638,105602
452,81098,167090
453,1642524,107326
454,250980,1752
455,67280,2416
456,62922,94444
457,78688,97184
458,73184,99952
459,91982,199024
460,68634,130792
461,59712,109440
462,66332,96610
463,64274,95982
464,105162,99088
465,80814,188140
466,262336,108092
467,50060,1620
468,71558,105198
469,62414,91930
470,66860,94750
471,67886,95336
472,112218,156650
473,72012,127672
474,63548,136764
475,63092,94090
476,63036,96762
477,69246,89098
478,1764814,149196
479,442590,1290
480,21268,594
481,70830,112152
482,60176,84070
483,59922,93804
484,64242,95446
485,62642,92746
486,112194,103704
487,70120,168028
488,50750,85372
489,62466,98370
490,120318,95276
491,223058,67008
492,246436,1356
493,66344,79846
494,111042,102824
495,81858,172320
496,69794,108736
497,61508,98446
498,104014,97966
499,64400,93730
500,132924,95456
501,80542,136404
502,65152,94736
503,1519662,93046
504,285500,1950
505,44038,1290
506,73014,95316
507,62008,141276
508,144032,130114
509,77966,128666
510,66842,94298
511,64248,98852
512,63626,93630
513,64410,87924
514,130560,131468
515,74636,163318
516,336376,55320
517,279620,1290
518,70544,78836
519,64238,95186
520,63038,99356
521,70928,99716
522,98726,211728
523,69860,150100
524,63290,103788
525,60505,101766
526,63560,96054
527,82668,100040
528,1852396,207688
529,252264,1320
530,45042,924
531,107640,114902
532,66584,104224
533,64316,99418
534,65662,100994
535,127476,107888
536,81452,141104
537,70270,102106
538,59694,97296
539,97854,97534
540,68532,96602
541,519472,50306
542,329914,1026
543,135198,45812
544,80634,147120
545,70974,103338
546,67522,91240
547,94636,102022
548,65576,96248
549,115090,181682
550,69912,129156
551,62426,100588
552,64632,99550
553,1953268,101532
554,422874,1026
555,57538,1422
556,75634,134666
557,84480,228118
558,62934,114368
559,62882,87834
560,60632,90694
561,57306,89654
562,59370,92798
563,110260,93954
564,71238,213348
565,59820,107310
566,403402,41852
567,348674,1356
568,61004,49424
569,60848,84456
570,60188,91090
571,59580,90904
572,103176,125220
573,74058,189918
574,58744,91516
575,58998,94140
576,60334,89928
577,58490,82406
578,1846492,92986
579,48206,1818
580,35672,1818
581,94258,95792
582,76088,212004
583,60316,100044
584,54446,92162
585,56104,82504
586,57486,86400
587,57110,80314
588,78296,88056
589,79030,233928
590,59514,106798
591,188938,33614
592,398768,1686
593,63286,44136
594,61044,88952
595,60998,85844
596,71648,92562
597,59394,92542
598,92924,217118
599,63416,109384

