TIME,CPU,REAL_MB,VIRTUAL_MB
0.0003170967102050781,0.0,47.2109375,100.23828125
2.0971171855926514,55.3,47.2109375,100.23828125
4.117841005325317,67.8,47.2109375,100.23828125
6.1358020305633545,69.9,47.2109375,100.23828125
8.155781984329224,69.8,47.2109375,100.23828125
10.163880109786987,77.2,47.2109375,100.23828125
12.171738147735596,76.2,47.2109375,100.23828125
14.179716110229492,75.2,47.2109375,100.23828125
16.18792200088501,73.2,47.2109375,100.23828125
18.196551084518433,71.7,47.2109375,100.23828125
20.203902006149292,72.2,47.2109375,100.23828125
22.213590145111084,72.6,47.2109375,100.23828125
24.223175048828125,72.7,47.2109375,100.23828125
26.22922706604004,72.3,47.2109375,100.23828125
28.23598313331604,70.3,47.2109375,100.23828125
30.243861198425293,62.8,47.2109375,100.23828125
32.25176811218262,52.8,47.2109375,100.23828125
34.26425504684448,54.7,47.2109375,100.23828125
36.271727085113525,56.3,51.98828125,104.8359375
38.27986717224121,51.8,51.98828125,104.8359375
40.28780198097229,47.8,51.98828125,104.8359375
42.29581117630005,47.3,51.98828125,104.8359375
44.30302309989929,40.9,51.98828125,104.8359375
46.311784982681274,37.8,51.98828125,104.8359375
48.322291135787964,40.3,51.98828125,104.8359375
50.33182621002197,39.3,51.98828125,104.8359375
52.34337902069092,39.3,51.98828125,104.8359375
54.3518340587616,47.3,51.98828125,104.8359375
56.359780073165894,42.8,51.98828125,104.8359375
58.36774516105652,41.3,51.98828125,104.8359375
60.37585520744324,56.3,67.31640625,120.01953125
62.38366103172302,42.3,67.06640625,119.76953125
64.39471006393433,45.2,67.06640625,119.76953125
66.4039671421051,48.8,66.81640625,119.51953125
68.4146511554718,49.7,66.81640625,119.51953125
70.42758202552795,46.2,66.81640625,119.51953125
72.43542909622192,46.3,66.81640625,119.51953125
74.44356513023376,46.8,66.81640625,119.51953125
76.45178198814392,40.3,66.81640625,119.51953125
78.46238613128662,42.3,66.81640625,119.51953125
80.47176313400269,40.3,66.81640625,119.51953125
82.48016405105591,43.8,66.81640625,119.51953125
84.49379706382751,44.2,66.81640625,119.51953125
86.50277209281921,58.2,69.609375,122.40625
88.5144670009613,41.8,69.609375,122.40625
90.52346611022949,39.8,69.359375,122.15625
92.53193402290344,39.8,69.359375,122.15625
94.54021215438843,43.8,69.359375,122.15625
96.55164909362793,42.2,69.359375,122.15625
98.56380820274353,38.8,69.359375,122.15625
100.57997798919678,35.7,69.359375,122.15625
102.58764004707336,38.4,69.359375,122.15625
104.59976315498352,38.3,69.359375,122.15625
106.61215305328369,34.8,69.359375,122.15625
108.77180409431458,40.7,69.359375,122.15625
110.79550909996033,80.5,100.75390625,153.73828125
112.803946018219,46.8,89.87890625,142.82421875
114.8117561340332,41.8,89.87890625,142.82421875
116.82205510139465,40.8,89.87890625,142.82421875
118.83440113067627,40.3,89.87890625,142.82421875
120.8436951637268,42.3,89.87890625,142.82421875
122.85469603538513,40.3,89.87890625,142.82421875
124.86385416984558,40.3,89.87890625,142.82421875
126.872230052948,43.3,89.87890625,142.82421875
128.88288497924805,46.7,89.87890625,142.82421875
130.89208102226257,43.8,89.87890625,142.82421875
132.94732809066772,38.9,89.87890625,142.82421875
134.96351099014282,59.0,94.1171875,147.07421875
136.97333002090454,67.7,91.9765625,144.82421875
138.99013304710388,45.6,91.9765625,144.82421875
140.99978613853455,39.8,91.7265625,144.57421875
143.0077841281891,39.8,91.7265625,144.57421875
145.0202660560608,38.8,91.7265625,144.57421875
147.0317461490631,37.3,91.7265625,144.57421875
149.04277300834656,40.3,91.7265625,144.57421875
151.0557541847229,45.2,91.7265625,144.57421875
153.06379008293152,37.8,91.7265625,144.57421875
155.07602620124817,36.3,91.7265625,144.57421875
157.091539144516,37.7,91.7265625,144.57421875
159.10018301010132,36.3,91.7265625,144.57421875
161.11130499839783,88.0,103.3671875,156.32421875
163.121906042099,89.0,113.44140625,166.32421875
165.13073110580444,40.8,113.44140625,166.32421875
167.14181399345398,36.8,113.44140625,166.32421875
169.16415309906006,38.1,113.44140625,166.32421875
171.17799305915833,46.2,113.44140625,166.32421875
173.21755599975586,43.1,113.44140625,166.32421875
175.24291801452637,42.5,113.44140625,166.32421875
177.25520610809326,46.2,113.44140625,166.32421875
179.26778507232666,36.8,113.44140625,166.32421875
181.27787709236145,40.3,113.44140625,166.32421875
183.2878041267395,36.3,113.44140625,166.32421875
185.29778504371643,64.7,113.44140625,166.32421875
187.30745720863342,99.0,134.58203125,187.57421875
189.31575798988342,69.7,121.6875,174.5390625
191.32699513435364,41.8,121.6875,174.5390625
193.33623909950256,44.8,121.4375,174.2890625
195.34807300567627,55.2,121.4375,174.2890625
197.3557801246643,43.3,121.4375,174.2890625
199.36381697654724,36.9,121.4375,174.2890625
201.3717920780182,39.3,121.4375,174.2890625
203.37984704971313,38.3,121.4375,174.2890625
205.38821411132812,35.9,121.4375,174.2890625
207.39652609825134,37.3,121.4375,174.2890625
209.41075801849365,51.6,121.4375,174.2890625
211.42349004745483,96.9,128.1640625,181.0390625
213.4318971633911,58.3,124.04296875,176.7890625
215.44408512115479,34.3,123.79296875,176.5390625
217.45486307144165,31.3,123.54296875,176.2890625
219.46243000030518,40.9,123.54296875,176.2890625
221.47061109542847,42.3,123.54296875,176.2890625
223.47855305671692,38.3,123.54296875,176.2890625
225.49042415618896,35.3,123.54296875,176.2890625
227.49979519844055,40.8,123.54296875,176.2890625
229.5095992088318,49.3,123.54296875,176.2890625
231.5180721282959,39.3,123.54296875,176.2890625
233.52376508712769,37.4,123.54296875,176.2890625
235.5297131538391,70.8,121.01171875,173.7890625
237.54389905929565,77.4,124.85546875,177.5390625
239.55493903160095,38.8,124.85546875,177.5390625
241.56785011291504,36.8,124.60546875,177.2890625
243.5837881565094,33.7,124.35546875,177.0390625
245.59180212020874,30.4,124.35546875,177.0390625
247.60033798217773,52.3,124.35546875,177.0390625
249.61066198349,42.3,124.35546875,177.0390625
251.61970114707947,39.8,124.35546875,177.0390625
253.6277630329132,39.8,124.35546875,177.0390625
255.63589906692505,39.8,124.35546875,177.0390625
257.6437029838562,39.3,124.35546875,177.0390625
259.6529710292816,43.8,124.10546875,176.7890625
261.66595005989075,99.4,173.80078125,226.8359375
263.67573714256287,62.2,161.07421875,213.9765625
265.6838049888611,48.8,159.82421875,212.7265625
267.6918339729309,41.8,159.57421875,212.4765625
269.70235300064087,36.3,159.57421875,212.4765625
271.7139689922333,36.8,159.57421875,212.4765625
273.7241141796112,37.3,159.57421875,212.4765625
275.7317759990692,33.4,159.57421875,212.4765625
277.74116706848145,33.8,159.07421875,211.9765625
279.7579650878906,45.1,159.07421875,211.9765625
281.76782417297363,47.3,158.57421875,211.4765625
283.77572798728943,41.3,158.57421875,211.4765625
285.792640209198,75.9,173.30078125,226.2265625
287.8019640445709,96.5,177.5625,230.2265625
289.81174397468567,40.3,173.3125,225.9765625
291.8587679862976,39.1,173.3125,225.9765625
293.8682301044464,39.8,173.3125,225.9765625
295.874064207077,43.4,172.8125,225.4765625
297.8824520111084,36.8,172.8125,225.4765625
299.89968705177307,51.6,172.8125,225.4765625
301.9077579975128,37.8,172.8125,225.4765625
