Row,RX,TX
320,1979062,199178
321,359528,1896
322,835562,155592
323,139492,94232
324,819094,2490
325,1989968,181984
326,170926,2490
327,842120,248468
328,193840,97798
329,642186,6978
330,2066922,174676
331,478948,2028
332,858050,105148
333,265932,89756
334,762430,2016
335,1622742,184718
336,501804,2250
337,497988,90338
338,132578,80650
339,195316,7386
340,2162270,364552
341,144223,2094
342,704616,72498
343,114966,73196
344,676840,7218
345,2303546,201098
346,284808,2424
347,789630,67608
348,110052,88736
349,337216,7358
350,2265446,224088
351,178844,2568
352,899326,128512
353,113428,136048
354,803908,2280
355,2283074,175808
356,240018,2346
357,899950,35396
358,223550,88960
359,625314,6962
360,2281124,189762
361,178158,3156
362,914222,21202
363,119508,80136
364,772996,7148
365,2275338,436278
366,174418,1818
367,711368,13936
368,270948,115998
369,540620,2424
370,1936604,210112
371,362640,1842
372,608666,7502
373,808866,154460
374,753506,3052
375,1283226,168376
376,94956,1896
377,847324,9026
378,1541394,297708
379,885460,1962
380,846264,159322
381,94296,2214
382,964754,7718
383,1832839,147846
384,885430,1950
385,647886,295368
386,275044,2082
387,926661,7664
388,1878334,152656
389,856762,2016
390,617216,120960
391,149682,2424
392,604254,7462
393,2090808,236904
394,581248,2010
395,635344,111020
396,97038,3498
397,555720,7312
398,2072386,144545
399,441328,2472
400,809576,103012
401,159822,2226
402,523026,2310
403,2127698,177238
404,993300,1884
405,734956,84904
406,108992,1686
407,721642,2286
408,2196400,211092
409,827666,1962
410,673750,160922
411,193404,7780
412,1000184,7186
413,2336573,198770
414,780074,1812
415,714420,56330
416,123840,1686
417,664548,6988
418,2347148,271046
419,326144,2280
420,593212,53810
421,137360,1158
422,226706,7318
423,2155490,192460
424,217340,2346
425,936708,35154
426,129172,10954
427,585772,7414
428,2390732,380212
429,596154,1884
430,544230,18792
431,108454,1554
432,524460,7884
433,1871854,195950
434,230108,2556
435,598908,4554
436,604662,72258
437,659308,7224
438,1734428,416690
439,531390,1500
440,930618,4206
441,1102664,38612
442,725250,2010
443,991734,176860
444,543230,1170
445,769022,8484
446,1725988,80324
447,990306,2160
448,799448,186252
449,277602,1818
450,699968,6386
451,1901822,74784
452,607242,2880
453,653532,145110
454,165054,2082
455,1058554,7416
456,2055636,135120
457,629964,2418
458,864754,130402
459,199946,2238
460,993870,6960
461,2008756,50526
462,730066,2478
463,788748,112210
464,278412,1818
465,779292,7830
466,2172808,109520
467,577662,2472
468,455578,189454
469,68514,2406
470,807592,7748
471,2167552,118632
472,634214,2340
473,817648,87462
474,260872,2028
475,326530,7488
476,2348286,124130
477,791716,2208
478,619997,130684
479,277820,1950
480,511812,7596
481,2365836,137298
482,748488,1950
483,786772,46136
484,240364,1422
485,586907,7658
486,2466471,46834
487,547659,2160
488,529220,31898
489,239602,1818
490,707148,7782
491,2480862,192766
492,856818,2304
493,781146,16678
494,486628,2172
495,842924,7946
496,1793088,209926
497,792626,2076
498,611030,4380
499,977822,2604
500,799224,2358
501,642028,172584
502,1006492,2010
503,1104954,6006
504,1693864,11758
505,773638,7988
506,746646,117360
507,649114,1950
508,561968,3156
509,1930532,2478
510,601838,2082
511,880126,133654
512,351974,2148
513,651516,7922
514,2020952,48486
515,815924,2604
516,553688,124858
517,521970,1950
518,534828,8120
519,2177524,65430
520,773004,2436
521,673758,255330
522,424062,1962
523,817296,7856
524,2102852,13006
525,789214,1686
526,530630,89504
527,420498,2028
528,601996,7538
529,2302886,121878
530,763140,2358
531,678292,68946
532,209182,2616
533,731146,7658
534,2340468,283200
535,731668,2778
536,639540,55492
537,230744,2214
538,771708,7336
539,2364026,135522
540,737078,2412
541,827996,43002
542,207990,2226
543,740848,7208
544,2487534,174202
545,795496,1962
546,690040,32528
547,253038,1290
548,369822,2094
549,2012088,203902
550,1015130,1764
551,678870,4776
552,631180,2874
553,526056,2604
554,1986758,164186
555,774504,1680
556,697102,4068
557,1210494,2148
558,729918,7960
559,1097702,231498
560,666646,1884
561,1080520,3030
562,1847628,2064
563,780616,8038
564,845738,189400
565,641790,2208
566,686274,8296
567,1945958,24032
568,661418,4420
569,692162,138876
570,669816,1950
571,1145426,2612
572,2062760,28806
573,788684,2754
574,713408,174682
575,429290,1620
576,895680,7884
577,2189792,62306
578,794920,2688
579,1082138,83844
580,548278,2304
581,776172,8392
582,2393222,11872
583,656060,2082
584,782370,69472
585,232650,2028
586,684796,7620
587,2458394,152550
588,722870,1752
589,716766,70578
590,260118,1752
591,236677,8166
592,2481706,161844
593,700778,1818
594,667170,20682
595,328528,2622
596,681678,8286
597,2164550,118242
598,709066,1962
599,857392,6882
