Row,RX,TX
132,105496,40038
133,134964,41762
134,159890,42874
135,111404,121176
136,176080,34090
137,144408,63904
138,109914,32230
139,97136,32684
140,107078,30754
141,102468,30286
142,102012,25024
143,200562,24338
144,169510,23648
145,109298,34890
146,106284,19972
147,132130,25350
148,128380,25830
149,103066,22752
150,102394,18926
151,160108,19402
152,142592,16424
153,130790,23448
154,139122,15800
155,111842,23484
156,120039,29808
157,108102,25616
158,116288,25810
159,149084,14230
160,228134,23264
161,148998,16458
162,124106,16988
163,116064,18076
164,108298,13774
165,108930,15102
166,123534,10154
167,214282,8368
168,115000,6812
169,483892,7430
170,382422,4574
171,447278,4274
172,530138,22238
173,524314,6544
174,552950,12910
175,544330,4562
176,431266,20124
177,782392,4596
178,785440,9448
179,612926,12142
180,694368,3426
181,767548,14560
182,916470,9688
183,966326,5188
184,1007872,4852
185,1127634,3938
186,1097702,5416
187,1208384,4234
188,1053826,10500
189,1070462,22710
190,1153706,5392
191,948876,5486
192,1158896,4446
193,1270748,8152
194,1213601,4204
195,1314414,5096
196,1104766,3930
197,1205812,3750
198,1341284,23244
199,1228424,3682
200,1384264,8666
201,1348058,3720
202,1331544,33944
203,1349624,30448
204,1345532,29014
205,1380478,5638
206,1349438,37260
207,1344442,17660
208,1340830,45986
209,1281798,70520
210,1364528,33792
211,1188654,15082
212,1308278,11462
213,1295167,30776
214,1357451,15026
215,1364486,19036
216,1262737,18016
217,1361689,19342
218,1317863,3498
219,1255238,3896
220,1406188,49820
221,1349732,3698
222,1348424,35672
223,1368242,12066
224,1377920,17906
225,1358714,3224
226,1363872,15302
227,1383820,8924
228,1388208,36276
229,1395578,24330
230,1455549,28488
231,1221110,3832
232,1374056,1716
233,1369300,4318
234,1362336,3766
235,1430532,17588
236,1400534,36280
237,1398914,42842
238,1455063,43180
239,1412390,53142
240,1382880,41302
241,1433552,79282
242,1462516,47002
243,1452454,84634
244,1343730,67436
245,1474210,43670
246,1455310,44188
247,1448712,48802
248,1448286,32804
249,1404810,158510
250,1407440,43146
251,1444164,43088
252,1503310,52670
253,1535000,41360
254,1430484,48590
255,1467557,70616
256,1516636,46440
257,1477578,86232
258,1480788,56656
259,1463852,73150
260,1482389,57520
261,1596928,50382
262,1505784,47242
263,1420492,66112
264,1469078,48652
265,1551662,89940
266,1481162,39822
267,1568940,67036
268,1598218,39174
269,1642152,44090
270,1486424,55000
271,1503984,57710
272,1506054,70088
273,1514080,57760
274,1511918,113916
275,1668352,56708
276,1522760,58116
277,1728154,90812
278,1512508,64432
279,1505120,48922
280,1673168,88856
281,1660270,79638
282,1677498,142262
283,1508290,89906
284,1528174,66988
285,1692546,65168
286,1702086,84612
287,1539980,89358
288,1528799,57660
289,1771506,79854
290,1518320,172470
291,1519700,76760
292,1526086,52482
293,1711678,44954
294,1704774,86570
295,1534738,68944
296,1680646,70736
297,1587910,69568
298,1542644,110378
299,1542130,71350
300,1626772,67078
301,1755340,45406
302,1726534,99760
303,1737396,66818
304,1548182,165436
305,1576068,70356
306,1704954,104108
307,1724926,74558
308,1588310,84760
309,1733112,89136
310,1728252,98314
311,1540026,99142
312,1591100,82550
313,1740844,79552
314,1606944,93710
315,1754470,89920
316,1744938,83248
317,1746090,95338
318,1611540,164476
319,1678936,96052
320,1743004,75498
321,1740066,74988
322,1736962,76812
323,1738430,87060
324,1845180,88068
325,1738734,111516
326,1463068,128118
327,1480282,110488
328,1326878,102762
329,1215820,83620
330,1398340,76812
331,1428008,92478
332,1416004,73046
333,1430228,120928
334,1055608,119822
335,1102168,185484
336,1012558,111032
337,770266,73708
338,714402,102116
339,682164,120204
340,636982,79212
341,540228,96812
342,420242,100224
343,442542,107302
344,453226,87866
345,439824,60540
346,446006,104930
347,532410,57934
348,342582,45902
349,401916,93160
350,420478,76856
351,500384,96444
352,439864,97902
353,437464,98876
354,400712,209776
355,443591,57780
356,445886,101916
357,563175,57734
358,640970,50786
359,439768,79440
360,457160,86530
361,451430,80254
362,440694,70000
363,452378,108326
364,439742,113754
365,449094,74428
366,452076,90948
367,441884,68182
368,448982,74938
369,440186,63818
370,456896,81562
371,455756,80404
372,462072,41112
373,416618,100342
374,461954,65992
375,456288,69316
376,296118,122900
377,338839,161314
378,459073,109334
379,461426,80496
380,599896,59000
381,354474,64214
382,361720,86422
383,330182,75688
384,498206,78628
385,148754,54588
386,358212,74834
387,353676,75522
388,381288,69248
389,410898,67092
390,444184,69490
391,232934,65524
392,440941,57312
393,174106,49928
394,404502,57330
395,444920,55916
396,358634,52662
397,363310,50048
398,440488,43078
399,355364,47432
400,201316,45896
401,254312,43452
402,419436,82548
403,337818,30630
404,383910,76582
405,199206,38086
406,174516,33932
407,372810,32980
408,273418,28408
409,369566,31699
410,288996,31404
411,414742,25922
412,184742,24174
413,212344,22192
414,248082,20880
415,278214,18596
416,345734,16430
417,409462,17146
418,383738,12558
419,271846,10832
420,540926,7858
421,562436,5600
422,553356,6442
423,664508,6142
424,534990,6768
425,530442,6574
426,545398,6526
427,834254,6616
428,1002562,6058
429,1167186,5656
430,1376836,5350
431,636558,5938
432,1172698,6118
433,923236,6718
434,1670344,11037
435,1275388,5776
436,1699456,2574
437,1366114,4894
438,1358960,5614
439,1455068,5500
440,1459430,5026
441,1541226,5590
442,1569488,4762
443,1588346,4894
444,1593510,4828
445,1524676,5116
446,1681378,4786
447,1415092,4576
448,1715260,2442
449,1693710,4696
450,1671572,4758
451,1503238,4630
452,1776224,3790
453,1708080,4786
454,1737964,4692
455,1599646,4968
456,1726828,4902
457,1615808,4708
458,1656526,4786
459,1633404,4642
460,1608676,4840
461,1625710,5050
462,1531832,4840
463,1713668,2004
464,1373468,4564
465,1682072,2280
466,1601562,4694
467,1600220,4630
468,1626686,4642
469,1609924,2376
470,1608488,1848
471,1638844,4690
472,1397368,6832
473,1605039,2046
474,1776868,1716
475,1727524,1398
476,1713630,1872
477,1606016,2244
478,1622384,1650
479,1592626,1782
480,1611038,2124
481,1683194,1782
482,1460542,1584
483,1649490,2268
484,1612372,1584
485,1855318,1950
486,1638304,1188
487,1598312,1596
488,1770458,1716
489,1641450,1188
490,1665456,5706
491,1979642,23644
492,1825702,25538
493,1992452,24340
494,1694136,56060
495,1707786,37416
496,1923196,5822
497,1982714,23246
498,1775092,28714
499,1992724,2450
500,1774988,23376
501,1774956,10554
502,2010248,36044
503,1705626,25616
504,1655874,1452
505,1783288,3224
506,1993876,1306
507,1988798,30126
508,1773236,49966
509,2002610,73184
510,1978826,81720
511,1919294,29656
512,1758162,43972
513,1702188,28294
514,1759369,1586
515,1904918,73644
516,1753938,1266
517,1835500,11812
518,1790088,40024
519,1750080,5430
520,1758268,51872
521,1797476,9244
522,1766448,43952
523,1770480,45576
524,1795882,11342
525,1761298,35096
526,1755646,104226
527,1534868,65554
528,1662278,50434
529,1756936,990
530,1812244,27090
531,1892416,24974
532,1790816,1320
533,1800236,13274
534,1699566,44728
535,1768006,1650
536,1703284,9638
537,1784188,6148
538,1758220,1400
539,1999246,6126
540,1462586,1002
541,1982509,2112
542,1615410,1056
543,1615726,1650
544,1788388,2202
545,1639164,1632
546,1602824,2112
547,1640988,5566
548,1687660,4890
549,1518924,3280
550,1659032,1914
551,1549832,4430
552,1619699,2362
553,1535066,4366
554,1623050,5344
555,1751824,4886
556,1387030,5276
557,327240,2112
558,453800,17628
559,403376,30140
560,374891,19652
561,389902,29460
562,401428,31918
563,259492,24610
564,561704,47452
565,447358,35622
566,249646,26392
567,398336,65914
568,396828,43218
569,171300,51284
570,201133,31278
571,325650,45940
572,415420,20648
573,394539,24052
574,439768,25580
575,410192,30700
576,417850,30044
577,415890,47324
578,668008,73476
579,315884,40108
580,270020,50536
581,396432,49560
582,481042,69620
583,450712,28326
584,338932,85652
585,559736,50098
586,298000,21266
587,443311,48780
588,408126,60812
589,414544,39394
590,565290,21410
591,572858,96876
592,571728,47110
593,543134,79792
594,562932,43894
595,468520,54010
596,536880,36998
597,581324,22828
598,544722,48454
599,536438,29220
