TIME,CPU,REAL_MB,VIRTUAL_MB
1.8835067749023438e-05,0.0,45.62890625,97.453125
1.0013117790222168,0.0,45.62890625,97.453125
2.0030009746551514,1.0,45.62890625,97.453125
3.0050017833709717,0.0,45.62890625,97.453125
4.006823778152466,0.0,45.62890625,97.453125
5.008448839187622,0.0,45.62890625,97.453125
6.009925842285156,0.0,45.62890625,97.453125
7.015086889266968,0.0,45.62890625,97.453125
8.016450881958008,0.0,45.62890625,97.453125
9.017956972122192,0.0,45.62890625,97.453125
10.01951789855957,0.0,45.62890625,97.453125
11.021182775497437,0.0,45.62890625,97.453125
12.02230978012085,0.0,45.62890625,97.453125
13.023675918579102,0.0,45.62890625,97.453125
14.025280952453613,35.9,47.7578125,98.96875
15.02644395828247,72.9,47.7578125,99.09765625
16.028231859207153,70.9,47.7578125,99.09765625
17.029764890670776,68.9,47.7578125,99.09765625
18.031317949295044,68.9,47.7578125,99.09765625
19.032617807388306,67.9,47.7578125,99.09765625
20.03411889076233,64.9,48.015625,99.09765625
21.03467893600464,53.0,48.06640625,99.09765625
22.036322832107544,48.9,48.06640625,99.09765625
23.03765082359314,47.9,48.06640625,99.09765625
24.0382719039917,46.0,48.06640625,99.34765625
25.038954973220825,52.0,48.06640625,99.34765625
26.040477991104126,59.9,49.69921875,100.87109375
27.041695833206177,58.9,49.69921875,100.87109375
28.04239797592163,51.0,49.69921875,100.87109375
29.04408597946167,40.9,49.69921875,100.87109375
30.04549789428711,37.9,49.69921875,100.87109375
31.047403812408447,37.9,49.69921875,100.87109375
32.048807859420776,42.9,50.73046875,101.88671875
33.05025100708008,40.9,50.73046875,101.88671875
34.05155396461487,41.9,50.73046875,101.88671875
35.05300498008728,38.9,50.73046875,101.88671875
36.05457377433777,37.9,50.73046875,101.88671875
37.05593490600586,40.9,50.73046875,101.88671875
38.05726599693298,44.9,52.71484375,104.046875
39.058350801467896,38.0,52.71484375,104.046875
40.06299185752869,49.8,52.71484375,104.046875
41.064637899398804,50.9,52.71484375,104.046875
42.06598091125488,52.9,52.71484375,104.046875
43.066709995269775,46.0,52.71484375,104.046875
44.070971965789795,50.8,55.21875,106.21484375
45.072351932525635,38.9,55.21875,106.21484375
46.074140787124634,50.9,55.21875,106.21484375
47.07565379142761,36.9,55.21875,106.21484375
48.07711887359619,43.9,55.21875,106.21484375
49.07835292816162,41.9,55.21875,106.21484375
50.079736948013306,49.9,59.953125,110.9609375
51.081594944000244,36.9,59.953125,110.9609375
52.08227300643921,40.0,59.953125,110.9609375
53.083006858825684,38.0,59.953125,110.9609375
