TIME,CPU,REAL_MB,VIRTUAL_MB
7.987022399902344e-05,0.0,48.234375,99.0390625
1.0018260478973389,68.9,48.234375,99.0390625
2.0033178329467773,66.9,48.234375,99.0390625
3.004732847213745,67.9,48.234375,99.16796875
4.006234884262085,58.9,48.234375,99.16796875
5.007000923156738,51.0,48.234375,99.16796875
6.008409023284912,47.9,48.234375,99.16796875
7.009758949279785,48.9,48.234375,99.16796875
8.010977983474731,47.9,48.6796875,99.796875
9.01252293586731,54.9,48.6796875,99.796875
10.017135858535767,58.7,48.6796875,99.796875
11.018347978591919,60.9,51.42578125,102.23046875
12.01903486251831,43.0,51.42578125,102.23046875
13.020573854446411,39.9,51.42578125,102.23046875
14.022411823272705,41.9,51.42578125,102.48046875
15.023025035858154,39.0,51.42578125,102.48046875
16.023507833480835,39.0,51.42578125,102.48046875
17.024914026260376,44.9,52.5,103.3671875
18.026343822479248,41.9,52.5,103.3671875
19.027055978775024,39.0,52.5,103.3671875
20.02853488922119,43.9,52.5,103.3671875
21.029917001724243,38.9,52.5,103.3671875
22.031031847000122,40.0,52.5,103.3671875
23.032567024230957,47.9,53.0,104.00390625
24.034432888031006,47.9,53.0,104.00390625
25.03510284423828,53.0,53.0,104.00390625
26.036520957946777,56.9,58.40625,109.59765625
27.037890911102295,46.9,58.40625,109.59765625
28.039008855819702,40.0,58.40625,109.59765625
29.04067587852478,54.9,59.4375,110.36328125
30.042017936706543,37.9,59.4375,110.36328125
31.043054819107056,43.0,59.20703125,110.11328125
32.044572830200195,49.9,59.20703125,110.11328125
33.045876026153564,41.9,59.20703125,110.11328125
34.047056913375854,40.0,59.20703125,110.11328125
35.04892301559448,44.9,59.1640625,109.86328125
36.050413846969604,40.9,59.1640625,109.86328125
37.053263902664185,36.9,59.1640625,109.86328125
38.05476903915405,48.9,62.6484375,113.45703125
39.05638790130615,41.9,62.6484375,113.45703125
40.057766914367676,40.9,62.6484375,113.45703125
41.05947995185852,49.9,63.54296875,114.48046875
42.060870885849,36.0,63.54296875,114.48046875
43.06526803970337,40.8,63.54296875,114.48046875
44.0670268535614,47.9,63.64453125,114.48046875
45.068354845047,37.9,63.64453125,114.48046875
46.06971001625061,42.9,63.39453125,114.23046875
47.07096982002258,55.9,67.0703125,117.8125
48.072351932525635,38.9,67.0703125,117.8125
49.07400393486023,35.9,67.0703125,117.8125
50.07501697540283,53.9,66.37109375,117.0625
51.076380014419556,38.9,66.37109375,117.0625
52.07768797874451,38.9,66.37109375,117.0625
53.079355001449585,51.9,67.0078125,117.8125
54.08082604408264,45.9,67.0078125,117.8125
55.082242012023926,39.9,67.0078125,117.8125
56.0830500125885,57.9,70.6484375,121.39453125
57.08453702926636,38.9,70.6484375,121.39453125
58.08615183830261,46.9,70.3984375,121.14453125
59.08700394630432,54.0,71.04296875,121.91015625
60.08838891983032,44.9,70.79296875,121.66015625
61.089720010757446,40.9,70.79296875,121.66015625
62.09101486206055,59.9,71.47265625,122.17578125
63.093310832977295,41.9,71.47265625,122.17578125
64.0949718952179,44.9,71.47265625,122.17578125
65.09640288352966,52.9,71.46875,122.17578125
66.09794187545776,40.9,71.21875,121.92578125
67.0990538597107,37.0,71.21875,121.92578125
68.10042881965637,56.9,73.1875,123.8671875
69.10255193710327,37.9,73.1875,123.8671875
70.10407900810242,42.9,73.1875,123.8671875
71.1092848777771,58.7,73.61328125,124.3671875
72.1106059551239,37.9,73.61328125,124.3671875
73.11200904846191,39.9,73.61328125,124.3671875
74.11357593536377,56.9,75.265625,126.15625
75.11493802070618,37.9,75.265625,126.15625
76.11634492874146,39.9,75.265625,126.15625
77.11756491661072,68.9,75.57421875,126.40625
78.11905288696289,39.9,75.07421875,125.90625
79.12076497077942,36.9,75.07421875,125.90625
80.12131190299988,56.0,76.51953125,127.30078125
81.12267184257507,36.9,76.51953125,127.30078125
82.12536001205444,35.9,76.51953125,127.30078125
83.12680983543396,58.9,76.28515625,127.05078125
84.12847590446472,33.9,76.28515625,127.05078125
85.12999200820923,36.9,76.28515625,127.05078125
86.13096904754639,74.9,79.91015625,130.64453125
87.13239002227783,36.9,79.66015625,130.39453125
88.13393998146057,34.9,79.66015625,130.39453125
89.13502597808838,58.9,80.1640625,130.89453125
90.13652682304382,37.9,80.1640625,130.89453125
91.13796782493591,34.0,80.1640625,130.89453125
92.13900804519653,60.9,80.078125,130.89453125
