Row,RX,TX
240,1368006,26436
241,1366510,28918
242,1367223,26654
243,688354,24258
244,1363788,25912
245,1362828,29590
246,931568,32070
247,1365620,29274
248,1362828,33872
249,1372662,22758
250,1362824,30636
251,1369436,30482
252,683672,26864
253,1363048,27008
254,1364666,30062
255,1362672,32534
256,682724,26816
257,1360512,32630
258,1363306,25178
259,690480,32228
260,1363484,27396
261,1360524,16754
262,1361544,31112
263,1363538,28880
264,1364651,29536
265,1365354,28238
266,1360442,31676
267,1364180,32792
268,941034,31984
269,1362670,32346
270,1364150,31594
271,1370445,32624
272,1361114,32204
273,1365462,26332
274,1363752,32934
275,1237686,30586
276,684260,30410
277,1370606,30154
278,1365164,29966
279,818354,37778
280,1361364,29542
281,1361148,37326
282,1364650,27874
283,1366938,29410
284,1365122,20944
285,1366474,34240
286,1360092,29696
287,1364444,37960
288,1361596,30896
289,1365846,42948
290,1366826,32578
291,1361768,18742
292,1365830,33006
293,1366232,29048
294,1381974,28284
295,1365268,31744
296,1182596,30926
297,1365032,29076
298,1369602,30990
299,1367240,32944
300,1476854,38022
301,1365808,23588
302,1376294,30498
303,1371585,24214
304,1371062,29450
305,1373370,23300
306,1369994,37194
307,687556,29216
308,1373056,26164
309,1371018,36266
310,1373672,31544
311,1376646,53864
312,1372084,32512
313,692172,31798
314,1376472,31004
315,1304186,26552
316,1396772,36040
317,1377320,30264
318,793738,23718
319,1376738,33856
320,1387128,25982
321,1382638,42726
322,1381512,44922
323,1379686,33514
324,855758,29532
325,1385528,32458
326,1382428,26124
327,1419718,26906
328,694695,36130
329,699372,27272
330,1386726,20462
331,1381500,38772
332,1390497,24530
333,698516,59402
334,1388130,35372
335,1390514,28112
336,700464,33044
337,1384136,30240
338,716270,58644
339,1391128,31588
340,1199224,31620
341,1392096,30530
342,1390886,33812
343,714420,53560
344,1400126,64510
345,1393146,25570
346,1391290,33292
347,700908,37886
348,1392632,31522
349,711100,76628
350,1400360,26040
351,1223856,32826
352,1397690,17006
353,1393978,26956
354,929898,36588
355,1406080,23896
356,1400616,30222
357,1401396,27942
358,1400506,22760
359,1404014,34090
360,1398446,72156
361,1402266,26634
362,1404986,31870
363,1402412,32894
364,1405562,16266
365,1430494,45298
366,1346954,32448
367,1404688,24368
368,1407360,31650
369,1411196,30678
370,1377024,25470
371,1410084,49490
372,1276932,38124
373,1409862,28770
374,1410814,33194
375,1409486,19792
376,1421504,48918
377,1410372,17862
378,1416186,24224
379,1413546,32662
380,711310,26220
381,1431882,32992
382,1383158,26472
383,1417020,27700
384,1415718,29528
385,1417312,30292
386,1413866,24446
387,718298,52882
388,1417748,31012
389,1419046,22140
390,874662,24704
391,1420226,32164
392,1432900,30072
393,1421214,21842
394,1420846,18556
395,1417988,30116
396,1422718,25020
397,1430500,18294
398,1421106,36832
399,719578,26706
400,1422720,31072
401,1419032,28328
402,722186,28798
403,1438114,39864
404,1426364,24652
405,1424994,28400
406,1425396,29008
407,1065862,29712
408,1432966,24548
409,899652,37712
410,1425662,32712
411,1428578,32548
412,1428654,29022
413,1431222,18418
414,1190868,42740
415,1432176,26858
416,721556,29442
417,1426942,30880
418,1424988,30490
419,1439692,31780
420,731736,35794
421,1421042,34666
422,1432404,34734
423,1430396,23374
424,1427368,31320
425,1265414,36236
426,1430224,32780
427,718780,30674
428,1430308,32576
429,1429850,27786
430,1426966,34230
431,1434140,19468
432,1434082,31046
433,1432190,24628
434,1397220,29054
435,1432086,33736
436,1004034,31186
437,1431948,36754
438,750152,32754
439,1427676,32626
440,719480,31874
441,1431550,31794
442,1427982,20256
443,752106,32272
444,1429471,27226
445,1428811,21574
446,778163,25888
447,1425876,36052
448,1430985,32076
449,881304,31426
450,1423768,32208
451,1426110,33060
452,1076248,23936
453,1433006,27418
454,1431038,29118
455,1427462,20456
456,1430638,32066
457,1429064,23664
458,1428436,33594
459,1430760,30600
460,719064,29728
461,1427594,31172
462,1429174,17946
463,1425012,30016
464,1429598,24852
465,1431768,26906
466,1433176,30224
467,1428380,30020
468,1430900,28362
469,722078,28528
470,1428214,28892
471,1431212,31244
472,1435480,24414
473,719486,30900
474,720416,30030
475,1429040,32206
476,1431632,31618
477,1433458,15992
478,1429434,22936
479,717812,29514
480,1431024,30624
481,1432050,26960
482,716566,29430
483,1325090,30652
484,1431640,26826
485,1432990,25840
486,1431868,19270
487,1430340,25896
488,719234,26056
489,718914,33998
490,717762,31660
491,719320,33008
492,1429426,34822
493,1431630,30540
494,1430934,26608
495,1430410,24580
496,717920,34130
497,1428952,30410
498,1433880,18126
499,1430662,30250
500,1431564,34182
501,1369654,31192
502,1430362,28594
503,1428184,32582
504,1431356,23860
505,1229882,28670
506,1427292,27532
507,1434526,18252
508,1396488,28420
509,1429626,31290
510,822988,37410
511,1433870,30658
512,719564,26878
513,1431686,27944
514,1254302,31696
515,1436094,28450
516,723118,26724
517,1347510,26924
518,1434928,30988
519,1434858,24956
520,723898,28900
521,1439362,27452
522,1435660,17000
523,1436660,20652
524,1437774,23910
525,1438278,30332
526,1438964,29358
527,1439368,26430
528,1439740,32686
529,1442110,17132
530,1436144,31280
531,1440050,32450
532,1442078,18948
533,1438546,31968
534,1441740,30938
535,1446360,18640
536,1440956,22528
537,1438630,16672
538,1444202,23548
539,1446200,23956
540,726596,25910
541,725332,31764
542,1448683,29886
543,724156,27652
544,1449936,28012
545,1443930,25434
546,1447566,34120
547,1447352,32586
548,1445320,32752
549,1447144,22366
550,1446264,25388
551,1230394,25682
552,896076,31642
553,726946,32864
554,1452206,32168
555,1453918,27096
556,1448688,32380
557,733492,24196
558,726406,34920
559,1453640,32044
560,1462340,16644
561,735798,26874
562,1456958,30152
563,1457154,22100
564,1042126,26788
565,1455708,33108
566,1458556,18858
567,744328,31932
568,1456446,31528
569,1459270,31338
570,971082,27068
571,738040,31010
572,1458672,37934
573,1460494,17310
574,1348604,31318
575,1458068,30788
576,1464624,22510
577,927252,35432
578,1456966,34406
579,1462498,33358
580,1463354,16102
581,874252,25548
582,1463102,34976
583,1464582,24462
584,1458936,32712
585,1466608,29210
586,1096530,25080
587,1465806,25546
588,1466168,29660
589,908116,25554
590,1464568,33158
591,1468774,31604
592,1469918,30278
593,1273236,32412
594,1467556,27424
595,737838,26974
596,1469946,34214
597,1470358,26244
598,742120,30352
599,1472318,34420
