Row,RX,TX
317,65692,115334
318,68098,114722
319,67234,98152
320,144390,111758
321,238694,64580
322,76086,7272
323,64414,114356
324,65316,98718
325,64022,95024
326,59452,97012
327,73416,95072
328,94564,173572
329,66124,113456
330,64070,95560
331,63198,51358
332,62820,1158
333,64228,96132
334,67778,93630
335,72826,99358
336,75722,227004
337,59262,100970
338,60846,89654
339,53014,69910
340,66010,81488
341,353872,40072
342,75720,18932
343,81388,111806
344,89112,213654
345,74942,113654
346,80122,110128
347,73288,118144
348,70440,101372
349,78662,114156
350,78404,204556
351,303212,41674
352,70374,696
353,70338,108140
354,61740,101852
355,63140,96004
356,68514,102244
357,132650,108066
358,78328,140130
359,49506,100720
360,43294,69946
361,405592,35078
362,68678,25110
363,64708,100524
364,76452,95574
365,87682,206142
366,65206,131058
367,50708,93236
368,49380,80608
369,71544,96414
370,65340,105122
371,359730,60542
372,107682,1432
373,83398,156656
374,78616,119660
375,75560,106016
376,71222,116292
377,123604,121490
378,67376,111574
379,65818,124538
380,58858,80132
381,354808,26038
382,41852,858
383,67402,100244
384,72240,90496
385,108736,169668
386,69064,132012
387,49386,100662
388,42610,65840
389,57978,82660
390,71672,69308
391,259664,26986
392,79638,9496
393,87768,209628
394,69028,127344
395,60082,107246
396,63870,95288
397,65204,99020
398,93510,96400
399,87804,203444
400,79016,123692
401,335810,24810
402,70000,982
403,75776,103322
404,78306,112146
405,129172,164426
406,80114,151194
407,67694,128742
408,61730,84996
409,64096,100304
410,91644,101198
411,304740,33086
412,47946,1422
413,82110,145134
414,73662,104488
415,64022,96030
416,67072,98702
417,71474,108238
418,101824,189880
419,69450,138394
420,72114,115076
421,566264,14506
422,72566,1938
423,69260,108864
424,115890,118212
425,87218,214880
426,83204,116902
427,62388,102086
428,58916,99168
429,65386,94370
430,118102,150504
431,458104,10996
432,38432,1158
433,76074,145776
434,72788,122302
435,74366,116092
436,83720,118262
437,93978,236698
438,73360,133892
439,67300,116558
440,62228,91684
441,474830,8658
442,41108,1158
443,70486,109730
444,103474,189366
445,67614,128010
446,62786,103552
447,65506,94922
448,64678,99794
449,83370,95604
450,78984,209302
451,451672,5054
452,64818,1188
453,83376,116980
454,75798,103706
455,78602,114216
456,122034,120908
457,76094,175514
458,81762,121766
459,62396,94376
460,323978,90460
461,515058,3456
462,37054,1566
463,75334,110004
464,91502,247156
465,84054,135230
466,71400,118404
467,72732,112930
468,77022,119386
469,81998,247400
470,568584,118148
471,536878,2712
472,33696,1188
473,66766,114716
474,61346,94760
475,67528,99738
476,106034,104698
477,85258,242110
478,70780,101258
479,58842,97968
480,922162,89336
481,403312,2514
482,85236,1356
483,64726,103098
484,106446,105646
485,83722,236986
486,71908,112362
487,65556,99406
488,67418,98844
489,64722,103496
490,1644506,104808
491,575494,2304
492,88848,1158
493,100806,172258
494,63886,103480
495,60030,86872
496,61456,88138
497,59434,90520
498,65870,91034
499,108650,180452
500,1600996,97178
501,308470,2112
502,234400,1092
503,63708,122384
504,60104,93030
505,59480,80918
506,64310,142466
507,60216,95570
508,129762,140482
509,131538,112430
510,1833722,86570
511,481666,1818
512,36706,1356
513,64270,107658
514,60592,89614
515,60440,89246
516,74376,93020
517,77116,228732
518,62490,135342
519,61166,95710
520,1880800,88560
521,336306,1290
522,69134,1818
523,66082,98186
524,70242,105042
525,149538,119434
526,80716,200084
527,72318,106792
528,67970,91774
529,65488,104996
530,1898766,97436
531,643458,1290
532,32330,1356
533,105738,103510
534,79458,277946
535,69642,113034
536,65728,106988
537,68430,97080
538,66150,96942
539,80790,108110
540,1934992,221434
541,392970,1290
542,232886,1620
543,69200,171524
544,69660,111518
545,68280,104010
546,69744,99758
547,73190,110814
548,100592,224286
549,61806,105336
550,1695074,91792
551,298938,2690
552,336926,1224
553,64188,82026
554,69398,106206
555,71998,106692
556,149234,109344
557,81776,159674
558,95640,109128
559,64288,100524
560,1974060,82298
561,420928,1224
562,216460,1452
563,66114,100764
564,117058,112466
565,83376,235122
566,67428,115882
567,65996,139462
568,61166,100862
569,60280,84128
570,2107092,91108
571,425920,1320
572,54062,1752
573,116320,122340
574,65050,100674
575,59456,123468
576,57346,86222
577,63118,93028
578,65684,92248
579,131268,151604
580,2056300,134962
581,575440,1518
582,87112,1320
583,61862,126952
584,59700,83600
585,61098,95066
586,61214,92038
587,113438,97542
588,73322,230432
589,60734,92774
590,2073632,87490
591,715346,1224
592,280558,858
593,57306,84648
594,56596,87450
595,64056,89246
596,135468,118304
597,59598,162998
598,64496,106820
599,57688,83980

